            0   5.0000e-02   1.0000e-01   1.5000e-01   2.0000e-01   2.5000e-01   3.0000e-01   3.5000e-01   4.0000e-01   4.5000e-01   5.0000e-01   5.5000e-01   6.0000e-01   6.5000e-01   7.0000e-01   7.5000e-01   8.0000e-01   8.5000e-01   9.0000e-01   9.5000e-01   1.0000e+00   1.0500e+00   1.1000e+00   1.1500e+00   1.2000e+00   1.2500e+00   1.3000e+00   1.3500e+00   1.4000e+00   1.4500e+00   1.5000e+00   1.5500e+00   1.6000e+00   1.6500e+00   1.7000e+00   1.7500e+00   1.8000e+00   1.8500e+00   1.9000e+00   1.9500e+00   2.0000e+00   2.0500e+00   2.1000e+00   2.1500e+00   2.2000e+00   2.2500e+00   2.3000e+00   2.3500e+00   2.4000e+00   2.4500e+00   2.5000e+00   2.5500e+00   2.6000e+00   2.6500e+00   2.7000e+00   2.7500e+00   2.8000e+00   2.8500e+00   2.9000e+00   2.9500e+00   3.0000e+00   3.0500e+00   3.1000e+00   3.1500e+00   3.2000e+00   3.2500e+00   3.3000e+00   3.3500e+00   3.4000e+00   3.4500e+00   3.5000e+00   3.5500e+00   3.6000e+00   3.6500e+00   3.7000e+00   3.7500e+00   3.8000e+00   3.8500e+00   3.9000e+00   3.9500e+00   4.0000e+00   4.0500e+00   4.1000e+00   4.1500e+00   4.2000e+00   4.2500e+00   4.3000e+00   4.3500e+00   4.4000e+00   4.4500e+00   4.5000e+00   4.5500e+00   4.6000e+00   4.6500e+00   4.7000e+00   4.7500e+00   4.8000e+00   4.8500e+00   4.9000e+00   4.9500e+00   5.0000e+00   5.0500e+00   5.1000e+00   5.1500e+00   5.2000e+00   5.2500e+00   5.3000e+00   5.3500e+00   5.4000e+00   5.4500e+00   5.5000e+00   5.5500e+00   5.6000e+00   5.6500e+00   5.7000e+00   5.7500e+00   5.8000e+00   5.8500e+00   5.9000e+00   5.9500e+00   6.0000e+00   6.0500e+00   6.1000e+00   6.1500e+00   6.2000e+00   6.2500e+00   6.3000e+00   6.3500e+00   6.4000e+00   6.4500e+00   6.5000e+00   6.5500e+00   6.6000e+00   6.6500e+00   6.7000e+00   6.7500e+00   6.8000e+00   6.8500e+00   6.9000e+00   6.9500e+00   7.0000e+00   7.0500e+00   7.1000e+00   7.1500e+00   7.2000e+00   7.2500e+00   7.3000e+00   7.3500e+00   7.4000e+00   7.4500e+00   7.5000e+00   7.5500e+00   7.6000e+00   7.6500e+00   7.7000e+00   7.7500e+00   7.8000e+00   7.8500e+00   7.9000e+00   7.9500e+00   8.0000e+00   8.0500e+00   8.1000e+00   8.1500e+00   8.2000e+00   8.2500e+00   8.3000e+00   8.3500e+00   8.4000e+00   8.4500e+00   8.5000e+00   8.5500e+00   8.6000e+00   8.6500e+00   8.7000e+00   8.7500e+00   8.8000e+00   8.8500e+00   8.9000e+00   8.9500e+00   9.0000e+00   9.0500e+00   9.1000e+00   9.1500e+00   9.2000e+00   9.2500e+00   9.3000e+00   9.3500e+00   9.4000e+00   9.4500e+00   9.5000e+00   9.5500e+00   9.6000e+00   9.6500e+00   9.7000e+00   9.7500e+00   9.8000e+00   9.8500e+00   9.9000e+00   9.9500e+00   1.0000e+01   1.0050e+01   1.0100e+01   1.0150e+01   1.0200e+01   1.0250e+01   1.0300e+01   1.0350e+01   1.0400e+01   1.0450e+01   1.0500e+01   1.0550e+01   1.0600e+01   1.0650e+01   1.0700e+01   1.0750e+01   1.0800e+01   1.0850e+01   1.0900e+01   1.0950e+01   1.1000e+01   1.1050e+01   1.1100e+01   1.1150e+01   1.1200e+01   1.1250e+01   1.1300e+01   1.1350e+01   1.1400e+01   1.1450e+01   1.1500e+01   1.1550e+01   1.1600e+01   1.1650e+01   1.1700e+01   1.1750e+01   1.1800e+01   1.1850e+01   1.1900e+01   1.1950e+01   1.2000e+01   1.2050e+01   1.2100e+01   1.2150e+01   1.2200e+01   1.2250e+01   1.2300e+01   1.2350e+01   1.2400e+01   1.2450e+01   1.2500e+01   1.2550e+01   1.2600e+01   1.2650e+01   1.2700e+01   1.2750e+01   1.2800e+01   1.2850e+01   1.2900e+01   1.2950e+01   1.3000e+01   1.3050e+01   1.3100e+01   1.3150e+01   1.3200e+01   1.3250e+01   1.3300e+01   1.3350e+01   1.3400e+01   1.3450e+01   1.3500e+01   1.3550e+01   1.3600e+01   1.3650e+01   1.3700e+01   1.3750e+01   1.3800e+01   1.3850e+01   1.3900e+01   1.3950e+01   1.4000e+01   1.4050e+01   1.4100e+01   1.4150e+01   1.4200e+01   1.4250e+01   1.4300e+01   1.4350e+01   1.4400e+01   1.4450e+01   1.4500e+01   1.4550e+01   1.4600e+01   1.4650e+01   1.4700e+01   1.4750e+01   1.4800e+01   1.4850e+01   1.4900e+01   1.4950e+01
   1.0000e+00   2.0000e+00   4.0000e+00   8.0001e+00   1.6134e+01   3.2985e+01   6.7774e+01   1.4004e+02   2.9689e+02   6.4696e+02   1.4184e+03   3.1533e+03   7.3331e+03   1.7584e+04   4.2250e+04   1.0505e+05   2.7709e+05   7.3998e+05   1.9979e+06   5.7767e+06   1.7333e+07   5.1747e+07   1.6430e+08   5.5402e+08   1.8473e+09   6.4813e+09   2.4517e+10   9.1432e+10   3.5685e+11   1.5123e+12   6.2847e+12   2.7448e+13   1.3001e+14   5.9874e+14   2.9436e+15   1.5483e+16   7.8753e+16   4.3812e+17   2.5289e+18   1.4255e+19   8.9704e+19   5.5998e+20   3.5446e+21   2.4882e+22   1.6688e+23   1.2052e+24   9.1680e+24   6.7051e+25   5.5134e+26   4.4237e+27   3.6510e+28   3.2971e+29   2.8062e+30   2.6628e+31   2.5159e+32   2.3818e+33   2.5043e+34   2.4634e+35   2.6906e+36   2.9343e+37   3.1912e+38          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan
            0            0   5.4831e-03   5.4829e-02   1.7473e-01   3.4760e-01   1.1749e+00   4.6559e+00   1.1939e+01   2.4854e+01   7.4319e+01   2.4096e+02   5.8016e+02   1.3625e+03   4.4080e+03   1.3290e+04   3.2444e+04   9.5826e+04   3.3420e+05   9.5280e+05   2.7643e+06   1.0406e+07   3.4848e+07   1.0736e+08   4.3004e+08   1.6507e+09   5.6016e+09   2.4280e+10   1.0430e+11   3.9407e+11   1.8899e+12   8.9059e+12   3.7642e+13   2.0282e+14   1.0289e+15   4.9190e+15   2.9807e+16   1.6017e+17   8.8528e+17   5.9119e+18   3.3561e+19   2.1940e+20   1.5511e+21   9.5581e+21   7.3649e+22   5.3009e+23   3.7594e+24   3.2358e+25   2.3745e+26   2.0324e+27   1.7974e+28   1.4424e+29   1.4418e+30   1.2588e+31   1.2117e+32   1.2651e+33   1.1669e+34   1.3377e+35   1.3560e+36   1.4938e+37   1.7876e+38          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          inf          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan          nan
